Order,Family,Subfamily,Tribe,Name,Genus,Species,Sociality,Source:Sociality,Haplodiploidy,Source: Haplodiploidy
Hymenoptera,Halictidae,Nomioidinae,,Nomioides _variegatus ,Nomioides ,variegatus ,solitary/communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Nomia _chalybeata,Nomia ,chalybeata,solitary/communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Nomia _melanderi ,Nomia ,melanderi ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Nomia _tetrazonata,Nomia ,tetrazonata,communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Pseudapis_oxybeloides ,Pseudapis,oxybeloides ,communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Pseudapis_unidentata,Pseudapis,unidentata,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Hoplonomia _westwoodi ,Hoplonomia ,westwoodi ,communal,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Dieunomia_triangulifera,Dieunomia,triangulifera,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Dieunomia_nevadensis,Dieunomia,nevadensis,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Nomiinae,,Lipotriches_australica,Lipotriches,australica,communal/semisocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Xeralictus_bicuspidariae,Xeralictus,bicuspidariae,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Xeralictus_timberlakei ,Xeralictus,timberlakei ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Sphecodosoma _dicksoni,Sphecodosoma ,dicksoni,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Conanthalictus _conanthi,Conanthalictus ,conanthi,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Dufourea  _malacothricis,Dufourea  ,malacothricis,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Dufourea  _mulleri ,Dufourea  ,mulleri ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Dufourea  _novaeangliae,Dufourea  ,novaeangliae,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Dufourea  _pulchricornis ,Dufourea  ,pulchricornis ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Dufourea  _trochantera,Dufourea  ,trochantera,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Rophites _canus,Rophites ,canus,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Rophites _hartmanni,Rophites ,hartmanni,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Rophites _quinquespinosus ,Rophites ,quinquespinosus ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Systropha _curvicornis ,Systropha ,curvicornis ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Systropha _planidens ,Systropha ,planidens ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Halictidae,Rophitinae,,Systropha _punjabensis ,Systropha ,punjabensis ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Arpactophilus_mimi,Arpactophilus,mimi,quasisocial/ subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Spilomena _subterranea ,Spilomena ,subterranea ,communal/ quasisocial/ subsocial?,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Spilomena _socialis ,Spilomena ,socialis ,quasisocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Microstigmus_comes ,Microstigmus,comes ,primitive eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Microstigmus_nigrophthalmus ,Microstigmus,nigrophthalmus ,quasisocial/ subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Passaloecus _ithacae,Passaloecus ,ithacae,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Passaloecus _mandibularis,Passaloecus ,mandibularis,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Pemphredon _lethifer,Pemphredon ,lethifer,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Crabronidae,Pemphredoninae,Pemphredonini,Stigmus _fraternus,Stigmus ,fraternus,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_exclamans,Polistes,exclamans,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_fuscatus,Polistes,fuscatus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_variatus,Polistes,variatus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_metricus,Polistes,metricus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_chinensis antennalis,Polistes,chinensis antennalis,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_biglumus,Polistes,biglumus,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_cinerascens,Polistes,cinerascens,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_dominula,Polistes,dominula,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_versicolor,Polistes,versicolor,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_simillimus ,Polistes,simillimus ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Polistini,Polistes_lanio,Polistes,lanio,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Ropalidiini,Ropalidia_fasciata,Ropalidia,fasciata,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Ropalidiini,Ropalidia_marginata,Ropalidia,marginata,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Ropalidiini,Belonogaster  _petiolata,Belonogaster  ,petiolata,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Ropalidiini,Belonogaster  _juncea juncea ,Belonogaster  ,juncea juncea ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Myschocyttarini,Mischocyttarus _cerberus styx,Mischocyttarus ,cerberus styx,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Polistinae,Myschocyttarini,Mischocyttarus _mexicanus ,Mischocyttarus ,mexicanus ,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
